118,GEOMETRIC_CENTER,"Baiju Rd, Jiangzi Xian, Rikaze Shi, Xizang Zizhiqu, China",ChIJg39vgFvE3zkRNy9_8GnQMu4,"Rimbar, Gyantse Dzong, Tibet, China",28.917749,89.5992321,1,,OK,"establishment,point_of_interest"
119,APPROXIMATE,"Sivasagar, Assam, India",ChIJ90iB2kYxRzcR5t-MJ4DVmKg,"Sivasagar, Assam, India",26.9826098,94.6424521,1,,OK,"locality,political"
120,APPROXIMATE,"Siwan, Haryana 136033, India",ChIJfzj3JhrcETkRQKf6oYCiWYY,"Siwan, Kaithal, Haryana, India",29.8883559,76.3539381,1,136033,OK,"locality,political"
121,APPROXIMATE,"Hanam-si, Gyeonggi-do, South Korea",ChIJ4bL8p4qxfDUROAPBhxrxWBo,"Hanam, Gyeonggi, S Korea",37.5392646,127.2148919,1,,OK,"locality,political"
122,APPROXIMATE,"Columbus, OH, USA",ChIJcd6QucGJOIgRM7Wxz_hmMuQ,"Columbus, Ohio",39.9611755,-82.9987942,1,,OK,"locality,political"
123,APPROXIMATE,"San Francisco, CA, USA",ChIJIQBpAG2ahYAR_6128GcTUEo,"San Francisco, California",37.7749295,-122.4194155,1,,OK,"locality,political"
124,APPROXIMATE,"Kinross KY13, UK",ChIJBYYy1gsrhkgRyRIa3mB_EOM,"Kinross, Scotland",56.206132,-3.4229,1,KY13,OK,"locality,political"
125,APPROXIMATE,"Richland, WA, USA",ChIJU7EhBLN6mFQR8T5dErZnkmY,"Richland, Washington",46.2856907,-119.2844621,1,,OK,"locality,political"
126,,,,"Patle-4, Okhaldhunga",,,0,,ZERO_RESULTS,
127,,,,"Phakding, Khumbu",,,0,,ZERO_RESULTS,
128,,,,"Diding-5, Makalu-Barun",,,0,,ZERO_RESULTS,
129,APPROXIMATE,"Bromma, Stockholm, Sweden",ChIJgcnKQx6eX0YRS2IdUseNk3k,"Bromma, Sweden",59.3397832,17.9397131,1,,OK,"political,sublocality,sublocality_level_1"
130,APPROXIMATE,"Atlanta, GA, USA",ChIJjQmTaV0E9YgRC2MLmS_e_mY,"Atlanta, Georgia",33.7489954,-84.3879824,1,,OK,"locality,political"
